PGM_SYS_ID,REGISTRY_ID,FACILITY_NAME,CITY,COUNTY_NAME,STATE,ZIP_CODE,EPA_REGION,AIR_POLLUTANT_CLASS_CODE,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_CODE,AIR_OPERATING_STATUS_DESC,CURRENT_HPV
GA0000001324700027,110000859456,GIBSON-HOMANS CO,CONYERS,ROCKDALE,GA,30208,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300091,110007089792,CEMEX (SOUTHDOWN,5115 OLD DIXIE ROAD,FOREST PARK,GA,30297,0,,SMI,Synthetic Minor Emissions,Operating,Operating
040000001313940001,110063232121,AUTO ZONE,GEORGIA,UNDETERMINED,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001303300013,110007084207,WAYNESBORO CONCRETE PRODUCTS CO INC,WAYNESBORO,BURKE,GA,30830,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001332100023,110010384244,BIRDSONG PEANUT COMPANY,SYLVESTER,WORTH,GA,31791,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001331300120,110001425431,BROOKS C S WORLD CARPETS INC-BANDY PLT,DALTON,WHITFIELD,GA,30719,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001304700013,110001971135,PYRAMID SOUTHERN MOUL,ROSSVILLE,CATOOSA,GA,30741,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001324540276,110001765518,KOONE'S AUTOMOTIVE REPAIR SHOP,AUGUSTA,RICHMOND,GA,30904,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001305140322,110001427377,CASTROL CAR CARE CENTER,GARDEN CITY,CHATHAM,GA,31408,4,MIN,Minor Emissions,OPR,Operating,No Viol
040000001305140913,110007090708,PERRY'S AMOCO,SAVANNAH,CHATHAM,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001320500048,110028258267,THE SOUTHERN GIN COMPANY INC,PELHAM,MITCHELL,GA,31779,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001301500110,110028258105,TRI COUNTY GIN,TAYLORSVILLE,BARTOW,GA,30178,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306700154,110000355865,AMREP INC,MARIETTA,COBB,GA,30062,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001377700082,110014448963,MULLINIKS CONSTRUCTION,GDOT PROJECT #NH-IM-95-1(121)01,BRUNSWICK,GA,0,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001316100019,110020162624,BEASLEY FOREST PRODUCTS,HAZLEHURST,JEFF DAVIS,GA,31539,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001377700114,110031073996,MCLENDON ENTERPRISES,VIDALIA,TOOMBS,GA,30474,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
040000001308940098,110063225683,PROMOTIVE,GEORGIA,UNDETERMINED,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001305700008,110013597642,AMERICAN PROTEINS,14938 E. CHEROKEE DRIVE,BALL GROUND,GA,30107,0,,MAJ,Major Emissions,CLS,Permanently Closed
GA0000001303300020,110007084225,BUILDERS SUPPLY CO,WAYNESBORO,BURKE,GA,30830,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
040000001325749999,110010581281,TELFORD POOLE ELECTRIC&REFRIGERATION,GEORGIA,UNDETERMINED,GA,30531,4,NAP,Not applicable,OPR,Operating,No Viol
040000001305940203,110022877010,BARRETT DODGE,ATHENS,CLARKE,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001312100834,110020496426,WESTROCK CP,65 ENTERPRISE BLVD,ATLANTA,GA,30336,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001312100788,110009359416,GEIGER INTERNATIONAL,ATLANTA,FULTON,GA,303362841,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001303100040,110038671915,GOLD KIST INC,E.PARRISH ST,STATESBORO,GA,30458,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001304500069,110038656255,SOUTHWIRE COMPANY FLATWIRE TECHNOLOGIES DIVISION,CARROLLTON,CARROLL,GA,30119,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309700075,110011735685,GREYSTONE POWER CORPORATION,DOUGLASVILLE,DOUGLAS,GA,30134,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001303100061,110043975730,HALL'S PAINT & BODY,STATESBORO,BULLOCH,GA,30461,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300033,110038660099,PREMDOR INC,CONLEY,CLAYTON,GA,30027,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700167,110002011233,CAD CONCEPTS & CUSTOM,POWDER SPRINGS,COBB,GA,30073,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305700010,110038657245,HARRIS LUMBER CO INC,BALL GROUND,CHEROKEE,GA,30107,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312900042,110038644811,NORTH GEORGIA READYMIX CONCRETE CO INC,RESACA,GORDON,GA,30735,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001321700048,110010385546,R & J CUSTOM CABINETS,COVINGTON,NEWTON,GA,30209,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001315300037,110038668475,VOUGHT AIRCRAFT INDUS,PERRY,HOUSTON,GA,31069,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001301500006,110038671531,SPRINGER OAK INC,CARTERSVILLE,BARTOW,GA,30120,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001323300050,110000356490,SHEBOYGAN PAINT COMPANY,CEDARTOWN,POLK,GA,30125,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001327500057,110038668929,ALAD CONSTRUCTION CO,DAWESVILLE,THOMAS,GA,31773,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001320100007,110038666547,HOLT NITROGEN CO INC,COLQUITT,MILLER,GA,31737,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500085,110037589339,PIEDMONT CABINETS & MILLWORK,2136 HAMILTON ROAD,LAGRANGE,GA,30241,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001377700040,110038671185,MATTHEWS,STATEWIDE,GEORGIA,GA,0,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001313900054,110001426715,WRIGLEY MANUFACTURING COMPANY,4500 ATLANTA HIGHWAY,FLOWERY BRANCH,GA,30542,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001377700037,110038671167,MARTIN MARIETTA AGGREGATES,GEORGIA,UNDETERMINED,GA,0,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001325700038,110007253630,GEM SOUTHEAST INC,TOCCOA,STEPHENS,GA,30577,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318500049,110038674397,STRICKLAND COTTON MIL,REMERTON,LOWNDES,GA,31601,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313700041,110001422595,BLUE CIRCLE WILLIAMS BROTHERS,CORNELIA,HABERSHAM,GA,30531,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001317500068,110043432853,WILLIAMS PAINT & BODY SHOP,410 S. JEFFERSON ST.,DUBLIN,GA,31021,0,,MIN,Minor Emissions,Operating,Operating
GA0000001329900014,110007087311,SOUTHEASTERN BLOCK & BRICK CO INC,WAYCROSS,WARE,GA,31501,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900229,110000750054,MCCONNELL DRUM SERVIC,DORAVILLE,DEKALB,GA,30362,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100144,110001419260,MARCONA OCEAN INDUSTRIES,SAVANNAH,CHATHAM,GA,31402,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331900021,110046592175,ACTIVE MINERALS INTERNATIONAL,121 MILLEDGEVILLE RD,GORDON,GA,31031,0,,SMI,Synthetic Minor Emissions,Operating,Operating
040000001201140114,110001413042,S&R AUTOMOTIVE,5415 NW 15TH, BAY #17,GA,0,FL,999999,POF,Minor Emissions,Minor Emissions,Operating
GA0000001304300003,110001750622,CANDLER GIN & WAREHOU,METTER,CANDLER,GA,30439,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001307300001,110006531066,C.S.R. KNOX RIVERS,GROVETOWN,COLUMBIA,GA,30802,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001316300014,110007090165,LAMB BROS LUMBER CO,WRENS,JEFFERSON,GA,30833,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001307100055,110001418760,SOUTHWOODS,MOULTRIE,COLQUITT,GA,31768,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001308700046,110001418788,LINDSAY GAY & SONS IN,BAINBRIDGE,DECATUR,GA,398178221,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001328500011,110012597733,FREUDENBERG - NOK GENERAL PARTNERSHIP,1618 FORREST AVENUE,LAGRANGE,GA,30240,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001377700085,110016690892,SANDERS BROTHERS CONSTRUCTION COMPANY,GEORGIA,UNDETERMINED,GA,0,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001330300038,110031054702,COBB EMC-ROBINS SPRINGS,SANDERSVILLE,WASHINGTON,GA,31082,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001310300012,110012143493,EFFINGHAM COUNTY POWER,3440 MCCALL RD,RINCON,GA,31326,0,,MAJ,Major Emissions,Operating,Operating
GA0000001312100033,110001421471,CENTRAL METALS CO,ATLANTA,FULTON,GA,30318,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001301500039,110007074049,WUNDA WEVE CARPETS IN,NE,WHITE,GA,30184,0,,MIN,Minor Emissions,Operating,Operating
GA0000001311500120,110060257074,STEMCO PRODUCTS,ROME,FLOYD,GA,30161,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001317100012,110031058334,FLORIDA ROCK INDUSTRIES INC-LAMAR QUARRY,BARNESVILLE,LAMAR,GA,30204,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001311700069,110015769998,SMITHFIELD FARMLAND CORPORATION,CUMMING,FORSYTH,GA,30040,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700255,110000356016,APOLLO INDUSTRIES - SMYRNA PLANT,SMYRNA,COBB,GA,30082,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001328500075,110001764181,TOMLIN'S CABINET SHOP,LAGRANGE,TROUP,GA,30241,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001307500023,110022482339,SHIVERS UTILITY TRAILERS,SPARKS,COOK,GA,31647,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001323300047,110015656208,9W HALO OPCO,1061 MARQUETTE ROAD,ROCKMART,GA,30153,0,,MIN,Minor Emissions,Operating,Operating
GA0000001312100849,110030489807,THOMAS CONCRETE OF GEORGIA INC- BUCKHEAD PLANT 2300,ATLANTA,FULTON,GA,30324,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001310700003,110038646016,DOYLE PAVING,SWAINSBORO,EMANUEL,GA,30401,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311900021,110038644456,FRANCO PRODUCTS INC,CANON,FRANKLIN,GA,30520,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001377700049,110038671229,MULLINIKS CONSTRUCTION,PORTABLE PLANT 2,GEORGIA,GA,0,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001313300006,110038644900,UNION POINT LUMBER,UNION POINT,GREENE,GA,30669,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306300047,110038660133,MOORE BROTHERS PAVING,4180 MORELAND AVE.,CONLEY,GA,30027,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001302100220,110043429741,JACKSON AUTOMOTIVE GROUP,MACON,BIBB,GA,31210,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700233,110043430800,ABRA AUTO BODY & GLASS - MARIETTA,MARIETTA,COBB,GA,30067,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001315100050,110005664156,JODECO AUTO BODY,MCDONOUGH,HENRY,GA,30253,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001302300019,110043975721,L & S TOOLING,COCHRAN,BLECKLEY,GA,31014,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100896,110043431854,CORBITTS COLLISION,5525 HUNTER RD.,COLLEGE PARK,GA,30349,0,,MIN,Minor Emissions,Operating,Operating
GA0000001318100007,110043432942,PENNINGTON PAINT & BODY,LINCOLNTON,LINCOLN,GA,30817,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001317700018,110064024443,SMITHVILLE PEANUT COMPANY, NORTH,SMITHVILLE,GA,31787,0,,MIN,Minor Emissions,Operating,Operating
GA0000001321300042,110064588209,LOOPER BRIDGE ROAD METER STATION,DALTON,MURRAY,GA,30721,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001311700083,110058176673,KOCH FOODS,221 MEADOW DRIVE,CUMMING,GA,30040,0,,MIN,Minor Emissions,Operating,Operating
GA0000001304700025,110043429876,RICK WORLEY & SON,6413 HIGHWAY 41,RINGGOLD,GA,30736,0,,MIN,Minor Emissions,Operating,Operating
GA0000001306700227,110005701106,HOWARD'S WRECKER SERVICE & BODY SHOP,SMYRNA,COBB,GA,30080,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001306700244,110043975909,D A AUTOMOTIVE APPEARANCE SPECIALISTS,2371 OLD SPRING RD.,SMYRNA,GA,30080,0,,SMI,Synthetic Minor Emissions,CLS,Permanently Closed
GA0000001328500089,110038455640,GREENWAY RENEWABLE POWER LLC,LAGRANGE,TROUP,GA,30240,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001312100813,110064307851,KIMBERLY-CLARKE CORP.,ROSWELL,FULTON,GA,30070,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100681,110001422489,THOMAS CONCRETE OF GEORGIA,1400 MARIETTA BLVD,ATLANTA,GA,303184144,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001306300042,110002316574,SOUTHERN BRASS WORKS,CONLEY,CLAYTON,GA,30027,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001310500037,110038645990,DRAVO GROVES CORP,ELBERTON,ELBERT,GA,30635,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305100011,110007047061,NATIONAL GYPSUM CO.,GARDEN CITY,CHATHAM,GA,31408,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001308900281,110001419055,RAY ARTHUR FURNITURE,CHAMBLEE,DEKALB,GA,30341,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001306300127,110038902088,ALLAN VIGIL FORD,MORROW,CLAYTON,GA,30260,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324100001,110000358513,RABUN APPAREL INC,RABUN GAP,RABUN,GA,30568,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001306700269,110069993386,SAFCO PRODUCTS - KENNESAW, SUITE 700,KENNESAW,GA,30144,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001308900370,110005685115,GIBBS BODY SHOP,2975 S. RAINBOW DR.,DECATUR,GA,30034,0,,MIN,Minor Emissions,Operating,Operating
GA0000001332100012,110007088891,FARM COMMODITIES INC,SYLVESTER,WORTH,GA,31791,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001308900208,110000845417,ALSCO INC. - DORAVILLE FACILITY,DORAVILLE,DEKALB,GA,303403520,4,SMI,Synthetic Minor Emissions,OPR,Operating,Viol
GA0000001321500198,110043433004,COLLISION SURGEONS OF COLUMBUS,COLUMBUS,MUSCOGEE,GA,31909,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312900030,110007090655,LACEY E D MILLS INC,FAIRMOUNT,GORDON,GA,30139,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312900036,110001427091,ARTISANS PLANT INC,CALHOUN,GORDON,GA,30701,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001330300011,110044228494,STRICKLAND CONCRETE PRODUCTS,SANDERSVILLE,WASHINGTON,GA,31082,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001302100176,110043089065,YKK NATIONAL MANUFACTURING CENTER - CHESTNEY,MACON,BIBB,GA,31217,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001311700004,110007499144,MIDSOUTH PAVING,3561 PEACHTREE PARKWAY,SUWANEE,GA,30024,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001312100013,110001128690,KEEBLER CO ATLANTA BAKERY,HAPEVILLE,FULTON,GA,30354,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100804,110001752700,KEYWELL LLC,ATLANTA,FULTON,GA,303492709,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001318500107,110040493196,WIREGRASS PLANT,VALDOSTA,LOWNDES,GA,31603,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001321700050,110040493025,POWDER COATING INC,OXFORD,NEWTON,GA,30054,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001314500005,110001426289,LEATHERWOOD CABINETS,CATAULA,HARRIS,GA,31804,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA00000013095DC013,110010339375,GEM CLEANERS,GEORGIA,UNDETERMINED,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA00000013081DC015,110007398636,CORDELE CLEANERS,CORDELE,CRISP,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001323300022,110000356506,THE HON COMPANY,CEDARTOWN,POLK,GA,30125,4,MAJ,Major Emissions,OPR,Operating,No Viol
040000001306740CFC,110010339213,SAM'S WAREHOUSE-AUSTELL,AUSTELL,COBB,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001325300011,110007088490,BROOME DRYING PLANT INC,DONALSONVILLE,SEMINOLE,GA,31745,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001301500012,110030744283,BARTOW PAVING,CARTERSVILLE,BARTOW,GA,30120,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331300055,110000359102,TEXTILE RUBBER & CHEM,DALTON,WHITFIELD,GA,30720,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305100080,110001419206,CONEX-CONCRETE EXPRESS,SAVANNAH,CHATHAM,GA,31401,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001302100125,110001764804,GENERAL CHEMICAL CORP MACON WORKS,MACON,BIBB,GA,31202,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001330100002,110007909460,MARTIN MARIETTA AGGREGATES,CAMAK,WARREN,GA,30807,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001303100044,110000358103,BRIGGS & STRATTON,STATESBORO,BULLOCH,GA,30458,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001307700025,110001419812,TURIN BLOCK CO INC,TURIN,COWETA,GA,30289,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001313700020,110000358354,HABERSHAM METAL PRODU,CORNELIA,HABERSHAM,GA,30531,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001309900008,110007045223,PERIDOT CHEMICAL CO INC,CEDAR SPRINGS,EARLY,GA,31732,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100654,110001422318,GREEN E D CORP,COLLEGE PARK,FULTON,GA,30349,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001308900280,110001425789,OGLETHORPE POWER CORP,TUCKER,DEKALB,GA,30085,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001312700001,110001751319,LEWIS CRAB FACTORY INC,BRUNSWICK,GLYNN,GA,31520,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
040000001377740035,110006836264,WILLOUGHBY GARAGE,HOGANSVILLE,TROUP,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001306700099,110001766811,COBB CNTY CONCRETE PRODUCTS,SMYRNA,COBB,GA,30080,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
0400000013063EPA01,110016674892,TOYOTA SOUTH,MORROW,CLAYTON,GA,30260,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001313900140,110029535251,ESKIMO COLD STORAGE,GAINESVILLE,HALL,GA,30507,4,MIN,Minor Emissions,OPR,Operating,No Viol
0400000013035EPA90,110055586021,STARR TECHNICAL RISKS,GEORGIA,UNDETERMINED,GA,0,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001305109999,110038173464,SAVANNAH ELECTRIC & POWER CO,SAVANNAH,CHATHAM,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
040000001305140908,110005705889,PEP BOYS,SAVANNAH,CHATHAM,GA,0,4,NAP,Not applicable,OPR,Operating,No Viol
GA0000001301500055,110007074101,CARTERSVILLE READYMIX CONCRETE,CARTERSVILLE,BARTOW,GA,30120,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001311300001,110038646105,MASK & GAY FOOD PRODU,BROOKS,FAYETTE,GA,30205,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100006,110001323871,SOUTHERN ZINC CO,EAST POINT,FULTON,GA,30344,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100653,110001422309,FOCAL POINT INC,ATLANTA,FULTON,GA,303181903,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001303300036,110064434777,FLEETGUARD INC,WAYNESBORO,BURKE,GA,30830,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001327300005,110038668769,FARMERS GIN CO INC,DAWSON,TERRELL,GA,31742,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001309500076,110038645115,ALBANY HARVESTER,ALBANY,DOUGHERTY,GA,317071722,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001306700210,110043323338,COBB COUNTY TOYOTA,KENNESAW,COBB,GA,30144,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001310700028,110044318510,OGEECHEE STEEL,133 LINDSEY ROAD,SWAINSBORO,GA,30401,0,,MIN,Minor Emissions,Operating,Operating
GA0000001316100022,110043432791,SWAIN'S BODY SHOP,HAZELHURST,JEFF DAVIS,GA,31539,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001301500131,110064025656,BFS USA,1086 CASS WHITE ROAD,WHITE,GA,30184,0,,SMI,Synthetic Minor Emissions,Operating,Operating
GA0000001309700089,110069428818,WESTROCK LITHIA SPRINGS PREPRINT PLANT, BUILDING A,LITHIA SPRINGS,GA,30122,0,,MAJ,Major Emissions,Operating,Operating
GA0000001306700179,110001388604,PARKWAY VENTURES LLC,MARIETTA,COBB,GA,30066,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001305100181,110001766410,SAVANNAH FOOD SERVICE INC,SAVANNAH,CHATHAM,GA,31405,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100646,110001422247,MEAD PRODUCTS DIV MEA,ATLANTA,FULTON,GA,303072428,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001328500004,110038670097,BRADFIELD CONSTRUCTIO,LAGRANGE,TROUP,GA,30240,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001303100064,110055577576,BUILDING MATERIALS MFG CORPORATION,STATESBORO,BULLOCH,GA,30458,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001310500033,110064338514,APEX GRANITE CO INC,ELBERTON,ELBERT,GA,30653,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001312100161,110001323639,SOUTHERN ALUMINUM FIN,ATLANTA,FULTON,GA,303183740,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001331300022,110001760032,SHAW INDUSTRIES #63,DALTON,WHITFIELD,GA,30720,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001307300010,110001387570,TRACY-LUCKEY CO INC,HARLEM,COLUMBIA,GA,30814,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324500178,110038526477,AMERICAN CONCRETE - MARTINEZ,AUGUSTA,RICHMOND,GA,30907,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001324500122,110038669820,PHOENIX OIL CO,AUGUSTA,RICHMOND,GA,309012410,4,MAJ,Major Emissions,CLS,Permanently Closed,No Viol
GA0000001301500099,110012284027,SAKAI AMERICA INC,ADAIRSVILLE,BARTOW,GA,30103,4,MIN,Minor Emissions,OPR,Operating,No Viol
GA0000001321500159,110038673726,LUDLOW COATED PRODS,COLUMBUS,MUSCOGEE,GA,31906,4,SMI,Synthetic Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305900016,110038657389,ALEXANDER WOOD PRODUCTS,ATHENS,CLARKE,GA,306012028,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001316900011,110064338658,REEVES CONSTRUCTION CO. ,MACON,JONES,GA,31211,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001327700025,110007487166,REEVES CONSTRUCTION CO. (PLT 7),CHULA,TIFT,GA,31733,4,SMI,Synthetic Minor Emissions,OPR,Operating,No Viol
GA0000001323300043,110001322774,JCG FARMS OF ALABAMA,1750 ROME HWY,ROCKMART,GA,30153,0,,MIN,Minor Emissions,Operating,Operating
GA0000001312100727,110002321728,ALL AMERICAN GOURMET CO INC, SW,ATLANTA,GA,303362505,0,,MIN,Minor Emissions,CLS,Permanently Closed
GA0000001301300068,110030469758,OAK GROVE SANITARY LANDFILL,WINDER,BARROW,GA,30680,4,MAJ,Major Emissions,OPR,Operating,Viol
GA0000001312100193,110001421729,MONARCH WINE CO OF GEORGIA,ATLANTA,FULTON,GA,303155217,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001312100537,110000357783,METALPLATE GALVANIZING INC,ATLANTA,FULTON,GA,303362223,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001318700004,110038674495,USA CAMP FRANK D MERR,DAHLONEGA,LUMPKIN,GA,30533,4,MIN,Minor Emissions,CLS,Permanently Closed,No Viol
GA0000001305100151,110001419297,COLONIAL OIL INDUSTRIES INC,SAVANNAH,CHATHAM,GA,31415,4,MIN,Minor Emissions,OPR,Operating,No Viol
